id,name,img,asin,price,mrp,rating,ratingTotal,discount,seller,purl,image_filename
4934,Embossed Door Mat,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/15776900/2021/10/8/13eec4ba-d266-4909-8440-dbcc1af7ff2e1633686537813HomeCentreBlackGreenEmbossedDoorMat1.jpg",-,499.0,499.0,4.6,31,0,Home Centre,https://www.myntra.com/doormats/home-centre/home-centre-black--green-embossed-door-mat/15776900/buy,Embossed_Door_Mat_4933.jpg
4935,Anti-Skid Carpet,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/6/9/991e41bd-cbce-4e02-919d-93f568b608281623252616172-1.jpg",-,1649.0,4999.0,3.6,12,67,Status,https://www.myntra.com/carpets/status/status-grey--blue-ethnic-motif-printed-anti-skid-carpet/14500592/buy,Anti-Skid_Carpet_4934.jpg
4936,Floral Printed Anti- Skid Carpet,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/2/12/bb41215e-c3ea-4c3d-9a01-078a2b8e79301613149491245-1.jpg",-,1649.0,4999.0,3.4,22,67,Status,https://www.myntra.com/carpets/status/status-grey--teal-floral-printed-anti--skid-carpet/13667802/buy,Floral_Printed_Anti-_Skid_Carpet_4935.jpg
4937,Printed 800GSM Cotton Carpet,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/20005638/2022/9/16/70178d6b-c42c-45f2-97af-3f3989da3fde1663315998111Blanc9AzaleaPinkCottonPrinted4x55Carpet1.jpg",-,1999.0,1999.0,1.0,2,0,BLANC9,https://www.myntra.com/carpets/blanc9/blanc9-pink--orange-printed-800gsm-cotton-carpet/20005638/buy,Printed_800GSM_Cotton_Carpet_4936.jpg
4938,Bohemian Patterned Anti Slip Carpets,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/19664378/2022/8/26/441750d2-78bf-4fbe-86cd-53ff95c080071661508176513URBANSPACECream-ColouredBohemianPatternedAntiSlipCarpets1.jpg",-,489.0,999.0,0.0,0,51,URBAN SPACE,https://www.myntra.com/carpets/urban-space/urban-space-cream-coloured-bohemian-patterned-anti-slip-carpets/19664378/buy,Bohemian_Patterned_Anti_Slip_Carpets_4937.jpg
4939,Solid Rectangle Doormat,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/18620134/2022/6/6/cc68bc54-872a-4dd6-a5d5-a0f237268b481654494044592Doormats1.jpg",-,239.0,598.0,4.6,14,60,Cortina,https://www.myntra.com/doormats/cortina/cortina-grey-solid-rectangle-doormat/18620134/buy,Solid_Rectangle_Doormat_4938.jpg
4940,Solid Rectangular Shaggy Carpet,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/6/30/0024098c-c4dd-446e-8eb9-feb44e8c1aa01625024945016-1.jpg",-,1421.0,1895.0,0.0,0,25,Home,https://www.myntra.com/carpets/home/home-gold-coloured-solid-rectangular-shaggy-carpet/14694722/buy,Solid_Rectangular_Shaggy_Carpet_4939.jpg
4941,Floral Printed 800GSM Cotton Carpet,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/20005654/2022/9/16/d941392c-76cb-4c26-8bf2-2a00d21915171663334462458Blanc9MewarYellow4x55PrintedCottonCarpet1.jpg",-,1999.0,1999.0,0.0,0,0,BLANC9,https://www.myntra.com/carpets/blanc9/blanc9-blue--white-floral-printed-800gsm-cotton-carpet/20005654/buy,Floral_Printed_800GSM_Cotton_Carpet_4940.jpg
4942,Printed Pure Cotton Carpets,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/20005646/2022/9/16/c0be7646-af93-4cdf-840b-8999ae92af741663324342497Blanc9Hurly-BurlyRustyRed4x55PrintedCottonCarpet1.jpg",-,1999.0,1999.0,0.0,0,0,BLANC9,https://www.myntra.com/carpets/blanc9/blanc9-red--white--printed-pure-cotton-carpets/20005646/buy,Printed_Pure_Cotton_Carpets_4941.jpg
4943,Printed Anti-Skid Carpet,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/10428074/2021/4/8/7d0231ec-e671-43d4-b56e-b28036abf7be1617867429128StatusMulticolouredPrintedPolyesterAnti-SkidCarpet1.jpg",-,1399.0,4999.0,0.0,0,72,Status,https://www.myntra.com/carpets/status/status-multicoloured-printed-polyester-anti-skid-carpet/10428074/buy,Printed_Anti-Skid_Carpet_4942.jpg
4944,Woven Design Carpets,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/17209350/2022/2/18/9bcadd22-ace6-4fdb-94af-704678aa40c51645175183305Handwovenjutecarpetrugs2X51.jpg",-,1399.0,4999.0,4.6,5,3600,HABERE INDIA,https://www.myntra.com/carpets/habere-india/habere-india-muticoloured-woven-design-carpets/17209350/buy,Woven_Design_Carpets_4943.jpg
4945,Ethnic Floral Printed Anti-Skid Carpet,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/13651190/2022/3/11/bf2ada06-3a60-4388-8f52-c2b5ae4884881646968688690StatusUnisexBlueWhiteEthnicFloralPrintedAnti-SkidCarpet1.jpg",-,1399.0,4999.0,0.0,0,72,Status,https://www.myntra.com/carpets/status/status-unisex-blue--white-ethnic-floral-printed-anti-skid-carpet/13651190/buy,Ethnic_Floral_Printed_Anti-Skid_Carpet_4944.jpg
4946,Round Braided Jute Carpet,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/17174364/2022/2/16/53439f0f-12b5-40f0-9451-7cfe83e69cd71645009649194Handwovenjutecarpetrugs3X31.jpg",-,1399.0,3499.0,4.4,13,2100,HABERE INDIA,https://www.myntra.com/carpets/habere-india/habere-india-beige-round-shaped-eco-friendly-braided-jute-carpet/17174364/buy,Round_Braided_Jute_Carpet_4945.jpg
4947,Printed Anti-Skid Carpet,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/10428114/2019/10/22/d1b62f2a-b881-4223-9157-82a6681f965f1571745770739-Status-Multicoloured-Printed-Polyester-Anti-Skid-Vintage-Per-1.jpg",-,1399.0,4999.0,0.0,0,72,Status,https://www.myntra.com/carpets/status/status-multicoloured-printed-polyester-anti-skid-vintage-persian-carpet/10428114/buy,Printed_Anti-Skid_Carpet_4946.jpg
4948,Solid Anti-Skid Doormats,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/18674498/2022/6/8/6f84e728-ca77-4905-b798-2e4f09e0f2a91654690131046Doormats1.jpg",-,719.0,899.0,0.0,0,20,LUXEHOME INTERNATIONAL,https://www.myntra.com/doormats/luxehome-international/-luxehome-international-teal-blue-solid-anti-skid-doormats-/18674498/buy,Solid_Anti-Skid_Doormats_4947.jpg
4949,Anti-Skid Doormat,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/21406734/2023/1/4/9fc29eb9-7075-4f74-993a-0191d28f7e951672807662449Doormats1.jpg",-,628.0,1849.0,0.0,0,66,DREAM WEAVERZ,https://www.myntra.com/doormats/dream-weaverz/dream-weaverz-green-anti-skid-large-size-rubber-coir-door-mat/21406734/buy,Anti-Skid_Doormat_4948.jpg
4950,Anti-Skid Ruffle Doormat,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/17874756/2022/4/13/c8489c37-103f-445a-bac7-d13f149cecc11649845133583Doormats1.jpg",-,1119.0,1399.0,0.0,0,20,LUXEHOME INTERNATIONAL,https://www.myntra.com/doormats/luxehome-international/luxehome-international-grey-anti-skid-rectangular-ultra-soft-ruffle-doormat/17874756/buy,Anti-Skid_Ruffle_Doormat_4949.jpg
4951,Set Of 2 600 GSM Bath Towels,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/19546930/2022/8/18/fd558807-67f8-4b7c-aa87-184f6703b74a1660805232847BathTowels1.jpg",-,2579.0,5158.0,4.7,9,50,Nautica,https://www.myntra.com/bath-towels/nautica/nautica-set-of-2-solid-blue--grey-pure-cotton-600-gsm-bath-towels/19546930/buy,Set_Of_2_600_GSM_Bath_Towels_4950.jpg
4952,Women 550 GSM Lace Bathrobe,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/16316714/2021/12/1/4bd4b671-75ac-437e-9fc1-2a6ec23a70661638348928407BathRobe1.jpg",-,2309.0,4199.0,4.3,15,45,RANGOLI,https://www.myntra.com/bath-robe/rangoli/rangoli-women-purple-pure-cotton-550-gsm-prima-dream-lace-bathrobe-with-slippers/16316714/buy,Women_550_GSM_Lace_Bathrobe_4951.jpg
4953,Set Of 4 Striped 210GSM Cotton Bath Towels,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/16031258/2021/11/8/5f0e6a93-9547-4085-b157-2eed5bfd92a91636369290070KLOTTHESetOf4Striped210GSMCottonBathTowels1.jpg",-,865.0,3329.0,4.2,17,74,KLOTTHE,https://www.myntra.com/bath-towels/klotthe/klotthe-set-of-4-striped-210gsm-cotton-bath-towels/16031258/buy,Set_Of_4_Striped_210GSM_Cotton_Bath_Towels_4952.jpg
4954,Women Solid Bath Robe,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/7/19/ef852993-97ab-4a10-aa5a-f09149e16e441595111967985-1.jpg",-,1749.0,2999.0,4.7,117,1250,Trident,https://www.myntra.com/bath-robe/trident/trident-women-pink-solid-bath-robe/12113554/buy,Women_Solid_Bath_Robe_4953.jpg
4955,Girls Printed Pure Cotton Bath Robe,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/18478082/2022/5/29/4677f4ac-66f3-4ef3-ac5a-fdb78da0226a1653809380352RANGOLIGirlsBluePrintedPureCottonBathRobe1.jpg",-,999.0,1999.0,4.3,41,50,RANGOLI,https://www.myntra.com/bath-robe/rangoli/-rangoli-girls-blue-printed-pure-cotton-bath-robe/18478082/buy,Girls_Printed_Pure_Cotton_Bath_Robe_4954.jpg
4956,Set of 8 Solid Cotton 500 GSM Face Towels,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/18979130/2022/7/5/f6b7f2a6-70c7-4701-bc38-b5e1c76e5ccc1657039725268SPACESSetof8SolidCotton500GSMFaceTowels1.jpg",-,466.0,1459.0,4.7,32,68,SPACES,https://www.myntra.com/face-towels/spaces/spaces-set-of-8-solid-cotton-500-gsm-face-towels/18979130/buy,Set_of_8_Solid_Cotton_500_GSM_Face_Towels_4955.jpg
4957,Women Solid Bathrobe,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/3/11/85d58688-f81d-4e0f-9170-d09036766d761615439602927-1.jpg",-,1699.0,2899.0,4.5,67,1200,Trident,https://www.myntra.com/bath-robe/trident/trident-women-charcoal-grey-solid-bathrobe/13851724/buy,Women_Solid_Bathrobe_4956.jpg
4958,Women Colourblocked Bath Robe,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/6/11/47b36c9a-ade6-44ba-8f21-21a13a9702331591829778942-1.jpg",-,489.0,999.0,4.1,457,51,ELEVANTO,https://www.myntra.com/bath-robe/elevanto/elevanto-women-purple--blue-colourblocked-bath-robe/11938898/buy,Women_Colourblocked_Bath_Robe_4957.jpg
4959,Set of 10 Pure cotton Towel Set,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/18355108/2022/5/20/783343f6-c05c-4ae8-b4fc-576c375cf07d1653042476770TowelSet1.jpg",-,799.0,2499.0,4.1,9,68,SPACES,https://www.myntra.com/towel-set/spaces/-spaces-set-of-10-pure-cotton-towel-set/18355108/buy,Set_of_10_Pure_cotton_Towel_Set_4958.jpg
4960,Kids 500 GSM Cotton Bath Towel,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/17354882/2022/10/20/d30256f5-3b1d-4d6e-976f-5c15ba9641d11666250488213-Moms-Home-Kids-Green-Solid-500-GSM-Organic-Cotton-Bath-Towel-1.jpg",-,749.0,1799.0,5.0,7,1050,Moms Home,https://www.myntra.com/bath-towels/moms-home/moms-home-kids-green-solid-500-gsm-organic-cotton-bath-towel/17354882/buy,Kids_500_GSM_Cotton_Bath_Towel_4959.jpg
4961,Solid Pure Cotton 500 GSM Bath Towel,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/18743774/2022/6/15/5e5f7ae4-d268-4031-918a-d354d65d2bfa1655295289754BathTowels1.jpg",-,543.0,1699.0,4.0,25,68,SPACES,https://www.myntra.com/bath-towels/spaces/-spaces-mustard-solid-pure-cotton-500-gsm-bath-towel-/18743774/buy,Solid_Pure_Cotton_500_GSM_Bath_Towel_4960.jpg
4962,Set Of 6 Solid 500 GSM Cotton Towels Set,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/14398000/2022/7/27/3af43d7a-95d0-4fe7-90a6-b3416115b2821658944396245TridentSetOf6BlueSolid500GSMCottonTowelsSet1.jpg",-,1299.0,2499.0,4.5,110,48,Trident,https://www.myntra.com/towel-set/trident/trident-set-of-6-blue-solid-500-gsm-cotton-towels-set/14398000/buy,Set_Of_6_Solid_500_GSM_Cotton_Towels_Set_4961.jpg
4963,Set Of 3 Transparent Solid Soap Dispenser,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/15439498/2021/9/13/9c7642f3-d245-4038-b1fd-61667006717b1631522888981HomecenterTransparentBathroomAccessoriesPlastic-19x8cm1.jpg",-,399.0,399.0,4.4,55,0,Home Centre,https://www.myntra.com/bathroom-accessories/home-centre/home-centre-set-of-3-transparent-solid-soap-dispenser/15439498/buy,Set_Of_3_Transparent_Solid_Soap_Dispenser_4962.jpg
4964,Solid Bath Robe,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/19836940/2022/10/20/a2b872c3-509c-4705-969b-cb9cdd096dd51666248378995-United-Colors-of-Benetton-Unisex-Set-of-2-Grey--Blue-Solid-B-1.jpg",-,3499.0,3499.0,0.0,0,0,United Colors of Benetton,https://www.myntra.com/bath-robe/united-colors-of-benetton/united-colors-of-benetton-unisex-grey-solid-bath-robe/19836940/buy,Solid_Bath_Robe_4963.jpg
4965,Men Striped Cotton Bath Towel,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22073244/2023/2/21/740b8426-b232-4128-bce4-550f73e0203c1676989306370JockeyT105CottonTerryUltrasoftandDurableStripedBathTowel-Cor1.jpg",-,899.0,899.0,4.8,6,0,Jockey,https://www.myntra.com/bath-towels/jockey/jockey-men-coral--white-600-gsm-striped-cotton-terry-antimicrobial-bath-towel/22073244/buy,Men_Striped_Cotton_Bath_Towel_4964.jpg
4966,Solid Pure Cotton Bath Towel,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/16719374/2022/1/7/bb8cf08a-1a95-4916-97f8-e8ca2ad8f5111641548582836na1.jpg",-,899.0,899.0,4.5,47,0,Jockey,https://www.myntra.com/bath-towels/jockey/jockey-cotton-rich-terry-500-gsm-ultrasoft-and--durable-solid-bath-towel/16719374/buy,Solid_Pure_Cotton_Bath_Towel_4965.jpg
4967,Set Of 6 Solid Pure Cotton 500 GSM Towel Set,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/18848660/2022/6/24/30ce9556-2a38-4951-bf53-2e95d492580e1656051015536SPACESSetOf6SolidPureCotton500GSMTowelSet1.jpg",-,1215.0,3799.0,0.0,0,68,SPACES,https://www.myntra.com/towel-set/spaces/-spaces-set-of-6-solid-pure-cotton-500-gsm-towel-set/18848660/buy,Set_Of_6_Solid_Pure_Cotton_500_GSM_Towel_Set_4966.jpg
4968,Set Of 6 Solid Pure Cotton 500 GSM Towel Set,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/18848662/2022/6/24/152bfb27-56ef-4ea4-9a2d-910cf33d1a171656050716125SPACESSetOf6SolidPureCotton500GSMTowelSet1.jpg",-,1215.0,3799.0,4.9,8,68,SPACES,https://www.myntra.com/towel-set/spaces/-spaces-set-of-6-solid-pure-cotton-500-gsm-towel-set/18848662/buy,Set_Of_6_Solid_Pure_Cotton_500_GSM_Towel_Set_4967.jpg
4969,Adjustable & Durable Mopping Set,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22230600/2023/3/6/0f590e55-ee37-4fe9-9585-c6ab455938991678077339083BathroomAccessories1.jpg",-,1007.0,2099.0,4.0,4,52,Kuber Industries,https://www.myntra.com/bathroom-accessories/kuber-industries/kuber-industries-blue--white-adjustable--durable-mopping-set/22230600/buy,Adjustable___Durable_Mopping_Set_4968.jpg
4970,Solid Bath Robe,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/18597026/2022/6/3/1dcb166c-a203-4377-b341-e0a224f3d03a1654259808444CREEVALUXURYLARGESIZEBATHROBEPINK1.jpg",-,1499.0,2999.0,4.2,50,50,Creeva,https://www.myntra.com/bath-robe/creeva/creeva-pink-solid-bath-robe/18597026/buy,Solid_Bath_Robe_4969.jpg
4971,Bath Robe With Pockets,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/18596992/2022/6/3/e83db203-726a-4eca-b74b-d533112292191654237405105CREEVALUXURYLARGESIZEBATHROBECLOUDBURST1.jpg",-,1499.0,2999.0,4.7,25,50,Creeva,https://www.myntra.com/bath-robe/creeva/creeva-grey-bath-robe-with-pockets/18596992/buy,Bath_Robe_With_Pockets_4970.jpg
4972,Women Solid Bath Robe,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/18597024/2022/6/3/7eb8f993-35d8-40ca-adef-a3fcf0acd8f01654240091546CREEVALUXURYMEDIUMSIZEBATHROBECLOUDBURST1.jpg",-,1499.0,2999.0,4.3,10,50,Creeva,https://www.myntra.com/bath-robe/creeva/creeva-women-grey-solid-bath-robe/18597024/buy,Women_Solid_Bath_Robe_4971.jpg
4973,Adult Large Bathrobe,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/16980764/2022/2/2/9c39fe0c-8eb1-4532-ab7e-3797881d9b801643780164581CreevaGreySolidLargeBathrobe1.jpg",-,1499.0,2999.0,4.3,56,50,Creeva,https://www.myntra.com/bath-robe/creeva/creeva-adult-grey-large-bathrobe/16980764/buy,Adult_Large_Bathrobe_4972.jpg
4974,Women Solid Bath Robe,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/20249760/2022/10/3/ecbd7cbc-ceb2-40c3-88a4-716e09cc7f1c1664779289676BathRobe1.jpg",-,499.0,999.0,4.4,34,50,ELEVANTO,https://www.myntra.com/bath-robe/elevanto/elevanto-women-maroon--navy-blue-solid-bath-robe/20249760/buy,Women_Solid_Bath_Robe_4973.jpg
4975,Set of 4 Bath Towels,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/14788252/2022/7/27/28137155-8cb3-45cc-8e77-b23e85445feb1658944791878TridentSetof4Cream-Coloured500GSMStripedCottonBathTowels1.jpg",-,1499.0,2999.0,4.4,7,50,Trident,https://www.myntra.com/bath-towels/trident/trident-set-of-4-cream-coloured-500-gsm-striped-cotton-bath-towels/14788252/buy,Set_of_4_Bath_Towels_4974.jpg
4976,Set Of 4 Solid Pure Cotton 500 GSM Hand Towels,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/18849058/2022/6/24/73dd41b5-f356-4ce3-aab9-abb3eef46f891656051438292SPACESSetOf4SolidPureCotton500GSMHandTowels1.jpg",-,543.0,1699.0,0.0,0,68,SPACES,https://www.myntra.com/hand-towels/spaces/-spaces-set-of-4-solid-pure-cotton-500-gsm-hand-towels/18849058/buy,Set_Of_4_Solid_Pure_Cotton_500_GSM_Hand_Towels_4975.jpg
4977,Kids Bath Robe,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/22228148/2023/3/4/d9261ebb-6bc1-4b01-a357-e74526ec03771677924723343CreevaMelodiousKidsBathrobe6-7yrsWithFrontPocketTurkishBlue1.jpg",-,492.0,1499.0,3.5,4,1007,Creeva,https://www.myntra.com/bath-robe/creeva/creeva-melodious-kids-blue-front-pocket-bath-robe/22228148/buy,Kids_Bath_Robe_4976.jpg
4978,Solid Bath Robe,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/15206852/2021/8/20/d9dffb44-23dc-4a06-b85f-58161aa5e8851629444233925COREBYSPACESCLOUDZBathRobe300GSM100COTTON1.jpg",-,1199.0,1999.0,0.0,0,40,SPACES,https://www.myntra.com/bath-robe/spaces/spaces-unisex-white-solid-bath-robe/15206852/buy,Solid_Bath_Robe_4977.jpg
4979,Unisex Kids Set of 2 Solid 210 GSM Soft Cotton Bath Towels,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/17905290/2022/5/27/0d7f0b76-ec70-49a6-811b-03107c0cec891653590606082KuberIndustriesUnisexKidsSetof2BluePeachColoredSolid210GSMSo1.jpg",-,395.0,1199.0,0.0,0,67,Kuber Industries,https://www.myntra.com/bath-towels/kuber-industries/kuber-industries-unisex-kids-set-of-2-blue--peach-colored-solid-210-gsm-soft-cotton-bath-towels/17905290/buy,Unisex_Kids_Set_of_2_Solid_210_GSM_Soft_Cotton_Bath_Towels_4978.jpg
4980,Women Solid Pure Cotton Robe,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/19790810/2022/9/6/e1c3c2b5-e83d-4138-9bf8-10c84f701d1b1662459756079NauticaWomenCoral-ColoredSolidPureCottonRobe1.jpg",-,3119.0,5199.0,0.0,0,40,Nautica,https://www.myntra.com/bath-robe/nautica/nautica-women-coral-colored-solid-pure-cotton-robe/19790810/buy,Women_Solid_Pure_Cotton_Robe_4979.jpg
4981,Set Of 4 Solid 450 GSM Pure Cotton Towel Set,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/19878042/2022/10/28/b54aa7d4-ac11-461f-9cf8-9cc0b5a31e2d1666941027803-United-Colors-of-Benetton-Set-Of-4-Brown-Solid-450-GSM-Pure--1.jpg",-,3199.0,3199.0,0.0,0,0,United Colors of Benetton,https://www.myntra.com/towel-set/united-colors-of-benetton/united-colors-of-benetton-set-of-4-brown-solid-450-gsm-pure-cotton-towel-set/19878042/buy,Set_Of_4_Solid_450_GSM_Pure_Cotton_Towel_Set_4980.jpg
4982,Women Solid Bathrobe,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/17756920/2022/4/5/d653fb10-6fb0-4eb8-b6e6-580e3d1c73f31649150162370LacyLookWomenNavyBlueSolidBathrobe1.jpg",-,639.0,1999.0,3.8,25,68,LacyLook,https://www.myntra.com/bath-robe/lacylook/lacylook-women-navy-blue-solid-bathrobe/17756920/buy,Women_Solid_Bathrobe_4981.jpg
4983,Set Of 2 Solid Pure Cotton 520 GSM Bath Towels,"https://assets.myntassets.com/f_webp,dpr_1.0,q_60,w_210,c_limit,fl_progressive/assets/images/20593012/2023/4/20/bc086085-e860-4e57-adf8-22bf7de0eeea1681971811844-haus--kinder-Set-Of-2-Mauve--Grey-Solid-Pure-Cotton-520-GSM--1.jpg",-,1495.0,2199.0,4.7,16,32,haus & kinder,https://www.myntra.com/bath-towels/haus--kinder/haus--kinder-set-of-2-mauve--grey-solid-pure-cotton-520-gsm-bath-towels/20593012/buy,Set_Of_2_Solid_Pure_Cotton_520_GSM_Bath_Towels_4982.jpg
